都道府県	市区町村	町名
京都府	京都市左京区	一乗寺東杉ノ宮町
京都府	京都市左京区	一乗寺東閉川原町
京都府	京都市左京区	一乗寺東水干町
京都府	京都市左京区	一乗寺樋ノ口町
京都府	京都市左京区	一乗寺堀ノ内町
京都府	京都市左京区	一乗寺松田町
京都府	京都市左京区	一乗寺松原町
京都府	京都市左京区	一乗寺水掛町
京都府	京都市左京区	一乗寺南大丸町
京都府	京都市左京区	一乗寺宮ノ東町
京都府	京都市左京区	一乗寺向畑町
京都府	京都市左京区	一乗寺門口町
京都府	京都市左京区	一乗寺薬師堂町
京都府	京都市左京区	一乗寺病ダレ
京都府	京都市左京区	岩倉上蔵町（２６７、２６８番地）
京都府	京都市左京区	岩倉上蔵町（その他）
京都府	京都市左京区	岩倉大鷺町
京都府	京都市左京区	岩倉北池田町
京都府	京都市左京区	岩倉北桑原町
京都府	京都市左京区	岩倉北平岡町
京都府	京都市左京区	岩倉北四ノ坪町
京都府	京都市左京区	岩倉木野町（２５１番地）
京都府	京都市左京区	岩倉木野町（その他）
京都府	京都市左京区	岩倉下在地町
京都府	京都市左京区	岩倉忠在地町
京都府	京都市左京区	岩倉中大鷺町
京都府	京都市左京区	岩倉中河原町
京都府	京都市左京区	岩倉中在地町
京都府	京都市左京区	岩倉長谷町
京都府	京都市左京区	岩倉中町
京都府	京都市左京区	岩倉西河原町
京都府	京都市左京区	岩倉西五田町
京都府	京都市左京区	岩倉西宮田町
京都府	京都市左京区	岩倉幡枝町
京都府	京都市左京区	岩倉花園町
京都府	京都市左京区	岩倉東五田町
京都府	京都市左京区	岩倉東宮田町
京都府	京都市左京区	岩倉三笠町
京都府	京都市左京区	岩倉南池田町
京都府	京都市左京区	岩倉南大鷺町
京都府	京都市左京区	岩倉南河原町
京都府	京都市左京区	岩倉南木野町
京都府	京都市左京区	岩倉南桑原町
京都府	京都市左京区	岩倉南平岡町
京都府	京都市左京区	岩倉南三宅町
京都府	京都市左京区	岩倉南四ノ坪町
京都府	京都市左京区	岩倉三宅町
京都府	京都市左京区	岩倉村松町
京都府	京都市左京区	永観堂町
京都府	京都市左京区	永観堂西町
京都府	京都市左京区	大菊町
京都府	京都市左京区	大原井出町
京都府	京都市左京区	大原上野町
京都府	京都市左京区	大原大長瀬町
京都府	京都市左京区	大原大見町
京都府	京都市左京区	大原尾越町
京都府	京都市左京区	大原草生町
京都府	京都市左京区	大原古知平町
京都府	京都市左京区	大原小出石町
京都府	京都市左京区	大原勝林院町
京都府	京都市左京区	大原戸寺町
京都府	京都市左京区	大原野村町
京都府	京都市左京区	大原百井町
京都府	京都市左京区	大原来迎院町
京都府	京都市左京区	岡崎入江町
京都府	京都市左京区	岡崎円勝寺町
京都府	京都市左京区	岡崎北御所町
京都府	京都市左京区	岡崎最勝寺町
京都府	京都市左京区	岡崎真如堂前町
京都府	京都市左京区	岡崎成勝寺町
京都府	京都市左京区	岡崎天王町
京都府	京都市左京区	岡崎徳成町
京都府	京都市左京区	岡崎西天王町
京都府	京都市左京区	岡崎西福ノ川町
京都府	京都市左京区	岡崎東天王町
京都府	京都市左京区	岡崎東福ノ川町
京都府	京都市左京区	岡崎法勝寺町
京都府	京都市左京区	岡崎南御所町
京都府	京都市左京区	頭町
京都府	京都市左京区	上高野池ノ内町
京都府	京都市左京区	上高野石田町
京都府	京都市左京区	上高野市川町
京都府	京都市左京区	上高野稲荷町
京都府	京都市左京区	上高野植ノ町
京都府	京都市左京区	上高野上畑町
京都府	京都市左京区	上高野大塚町
京都府	京都市左京区	上高野大橋町
京都府	京都市左京区	上高野大湯手町
京都府	京都市左京区	上高野奥小森町
京都府	京都市左京区	上高野奥東野町
京都府	京都市左京区	上高野小野町
京都府	京都市左京区	上高野尾保地町
京都府	京都市左京区	上高野鐘突町
京都府	京都市左京区	上高野釜土町
京都府	京都市左京区	上高野上荒蒔町
京都府	京都市左京区	上高野掃部林町
京都府	京都市左京区	上高野川原町
京都府	京都市左京区	上高野北川原町
京都府	京都市左京区	上高野北田町
京都府	京都市左京区	上高野木ノ下町
京都府	京都市左京区	上高野口小森町
京都府	京都市左京区	上高野車地町
京都府	京都市左京区	上高野西明寺山
京都府	京都市左京区	上高野鷺町
京都府	京都市左京区	上高野薩田町
京都府	京都市左京区	上高野沢渕町
京都府	京都市左京区	上高野三反田町
京都府	京都市左京区	上高野下荒蒔町
京都府	京都市左京区	上高野下東野町
京都府	京都市左京区	上高野水車町
京都府	京都市左京区	上高野大明神町
京都府	京都市左京区	上高野鳥脇町
京都府	京都市左京区	上高野仲町
京都府	京都市左京区	上高野流田町
京都府	京都市左京区	上高野西氷室町
京都府	京都市左京区	上高野野上町
京都府	京都市左京区	上高野畑ケ田町
京都府	京都市左京区	上高野畑町
京都府	京都市左京区	上高野八幡町
京都府	京都市左京区	上高野東田町
京都府	京都市左京区	上高野東氷室町
京都府	京都市左京区	上高野深田町
京都府	京都市左京区	上高野古川町
京都府	京都市左京区	上高野防山
京都府	京都市左京区	上高野前田町
京都府	京都市左京区	上高野松田町
京都府	京都市左京区	上高野三宅町
京都府	京都市左京区	上高野諸木町
京都府	京都市左京区	上高野山ノ橋町
京都府	京都市左京区	上高野隣好町
京都府	京都市左京区	上高野東山（その他）
京都府	京都市左京区	上高野東山（５５、５７－６、６４、６５、７１－１、７１－２１、
京都府	京都市左京区	７２、１８９、１８９－１番地）
京都府	京都市左京区	賀茂今井町
京都府	京都市左京区	賀茂半木町
京都府	京都市左京区	菊鉾町
京都府	京都市左京区	北白川伊織町
京都府	京都市左京区	北白川岩坂町
京都府	京都市左京区	北白川瓜生山町
京都府	京都市左京区	北白川追分町
京都府	京都市左京区	北白川小倉町
京都府	京都市左京区	北白川重石町
京都府	京都市左京区	北白川上池田町
京都府	京都市左京区	北白川上終町
京都府	京都市左京区	北白川上別当町
京都府	京都市左京区	北白川清沢口町
京都府	京都市左京区	北白川久保田町
京都府	京都市左京区	北白川小亀谷町
京都府	京都市左京区	北白川地蔵谷町
京都府	京都市左京区	北白川仕伏町
京都府	京都市左京区	北白川下池田町
京都府	京都市左京区	北白川下別当町
京都府	京都市左京区	北白川瀬ノ内町
京都府	京都市左京区	北白川大堂町
京都府	京都市左京区	北白川蔦町
京都府	京都市左京区	北白川堂ノ前町
京都府	京都市左京区	北白川外山町
京都府	京都市左京区	北白川中山町
京都府	京都市左京区	北白川西伊織町
京都府	京都市左京区	北白川西瀬ノ内町
京都府	京都市左京区	北白川西蔦町
京都府	京都市左京区	北白川西平井町
京都府	京都市左京区	北白川西町
京都府	京都市左京区	北白川東伊織町
京都府	京都市左京区	北白川東小倉町
京都府	京都市左京区	北白川東久保田町
京都府	京都市左京区	北白川東瀬ノ内町
京都府	京都市左京区	北白川東蔦町
京都府	京都市左京区	北白川東平井町
京都府	京都市左京区	北白川平井町
京都府	京都市左京区	北白川琵琶町
京都府	京都市左京区	北白川別当町
京都府	京都市左京区	北白川丸山町
京都府	京都市左京区	北白川南ケ原町
京都府	京都市左京区	北白川向ケ谷町
京都府	京都市左京区	北白川山田町
京都府	京都市左京区	北白川山ノ元町
京都府	京都市左京区	北門前町
京都府	京都市左京区	銀閣寺町
京都府	京都市左京区	銀閣寺前町
京都府	京都市左京区	久多上の町
京都府	京都市左京区	久多中の町
京都府	京都市左京区	久多下の町
京都府	京都市左京区	久多川合町
京都府	京都市左京区	久多宮の町
京都府	京都市左京区	鞍馬貴船町
京都府	京都市左京区	鞍馬二ノ瀬町
京都府	京都市左京区	鞍馬本町
京都府	京都市左京区	黒谷町
京都府	京都市左京区	讃州寺町
京都府	京都市左京区	鹿ケ谷上宮ノ前町
京都府	京都市左京区	鹿ケ谷栗木谷町
京都府	京都市左京区	鹿ケ谷御所ノ段町
京都府	京都市左京区	鹿ケ谷桜谷町
京都府	京都市左京区	鹿ケ谷下宮ノ前町
京都府	京都市左京区	鹿ケ谷大黒谷町
京都府	京都市左京区	鹿ケ谷高岸町
京都府	京都市左京区	鹿ケ谷寺ノ前町
京都府	京都市左京区	鹿ケ谷徳善谷町
京都府	京都市左京区	鹿ケ谷西寺ノ前町
京都府	京都市左京区	鹿ケ谷法然院町
京都府	京都市左京区	鹿ケ谷法然院西町
京都府	京都市左京区	鹿ケ谷宮ノ前町
京都府	京都市左京区	静市市原町
京都府	京都市左京区	静市静原町
京都府	京都市左京区	静市野中町
京都府	京都市左京区	下鴨泉川町
京都府	京都市左京区	下鴨狗子田町
京都府	京都市左京区	下鴨梅ノ木町
京都府	京都市左京区	下鴨膳部町
京都府	京都市左京区	下鴨上川原町
京都府	京都市左京区	下鴨岸本町
京都府	京都市左京区	下鴨北芝町
京都府	京都市左京区	下鴨北園町
京都府	京都市左京区	下鴨北茶ノ木町
京都府	京都市左京区	下鴨北野々神町
京都府	京都市左京区	下鴨貴船町
京都府	京都市左京区	下鴨神殿町
京都府	京都市左京区	下鴨芝本町
京都府	京都市左京区	下鴨下川原町
京都府	京都市左京区	下鴨高木町
京都府	京都市左京区	下鴨蓼倉町
京都府	京都市左京区	下鴨塚本町
京都府	京都市左京区	下鴨中川原町
京都府	京都市左京区	下鴨西梅ノ木町
京都府	京都市左京区	下鴨西高木町
京都府	京都市左京区	下鴨西林町
京都府	京都市左京区	下鴨西半木町
京都府	京都市左京区	下鴨西本町
京都府	京都市左京区	下鴨萩ケ垣内町
京都府	京都市左京区	下鴨半木町
京都府	京都市左京区	下鴨東梅ノ木町
京都府	京都市左京区	下鴨東岸本町
京都府	京都市左京区	下鴨東高木町
京都府	京都市左京区	下鴨東塚本町
京都府	京都市左京区	下鴨東半木町
京都府	京都市左京区	下鴨東本町
京都府	京都市左京区	下鴨東森ケ前町
京都府	京都市左京区	下鴨本町
京都府	京都市左京区	下鴨前萩町
京都府	京都市左京区	下鴨松ノ木町
京都府	京都市左京区	下鴨松原町
京都府	京都市左京区	下鴨水口町
京都府	京都市左京区	下鴨南芝町
京都府	京都市左京区	下鴨南茶ノ木町
京都府	京都市左京区	下鴨南野々神町
京都府	京都市左京区	下鴨宮河町
京都府	京都市左京区	下鴨宮崎町
京都府	京都市左京区	下鴨森ケ前町
京都府	京都市左京区	下鴨森本町
京都府	京都市左京区	下鴨夜光町
京都府	京都市左京区	下鴨梁田町
京都府	京都市左京区	下堤町
京都府	京都市左京区	修学院安養坊
京都府	京都市左京区	修学院石掛町
京都府	京都市左京区	修学院泉殿町
京都府	京都市左京区	修学院犬塚町
京都府	京都市左京区	修学院大林町
京都府	京都市左京区	修学院沖殿町
京都府	京都市左京区	修学院開根坊町
京都府	京都市左京区	修学院貝原町
京都府	京都市左京区	修学院月輪寺町
京都府	京都市左京区	修学院鹿ノ下町
京都府	京都市左京区	修学院烏丸町
京都府	京都市左京区	修学院川尻町
京都府	京都市左京区	修学院北沮沢町
京都府	京都市左京区	修学院後安堂
京都府	京都市左京区	修学院十権寺町
京都府	京都市左京区	修学院守禅庵
京都府	京都市左京区	修学院水上田町
京都府	京都市左京区	修学院千万田町
京都府	京都市左京区	修学院大道町
京都府	京都市左京区	修学院高岸町
京都府	京都市左京区	修学院高部町
京都府	京都市左京区	修学院茶屋ノ前町
京都府	京都市左京区	修学院辻ノ田町
京都府	京都市左京区	修学院坪江町
京都府	京都市左京区	修学院中新開
京都府	京都市左京区	修学院中林町
京都府	京都市左京区	修学院西沮沢町
京都府	京都市左京区	修学院登リ内町
京都府	京都市左京区	修学院狭間町
京都府	京都市左京区	修学院馬場脇町
京都府	京都市左京区	修学院林ノ脇
京都府	京都市左京区	修学院桧峠町
京都府	京都市左京区	修学院仏者町
京都府	京都市左京区	修学院松本町
京都府	京都市左京区	修学院水川原町
京都府	京都市左京区	修学院南代
京都府	京都市左京区	修学院宮ノ前
京都府	京都市左京区	修学院宮ノ脇町
京都府	京都市左京区	修学院室町
京都府	京都市左京区	修学院薬師堂町
京都府	京都市左京区	修学院薮添
京都府	京都市左京区	修学院山神町
京都府	京都市左京区	修学院山添町
京都府	京都市左京区	修学院山ノ鼻町
京都府	京都市左京区	正往寺町
京都府	京都市左京区	聖護院円頓美町
京都府	京都市左京区	聖護院川原町
京都府	京都市左京区	聖護院山王町
京都府	京都市左京区	聖護院中町
京都府	京都市左京区	聖護院西町
京都府	京都市左京区	聖護院東寺領町
京都府	京都市左京区	聖護院東町
京都府	京都市左京区	聖護院蓮華蔵町
京都府	京都市左京区	浄土寺石橋町
京都府	京都市左京区	浄土寺上馬場町
京都府	京都市左京区	浄土寺上南田町
京都府	京都市左京区	浄土寺小山町
京都府	京都市左京区	浄土寺下馬場町
京都府	京都市左京区	浄土寺下南田町
京都府	京都市左京区	浄土寺真如町
京都府	京都市左京区	浄土寺西田町
京都府	京都市左京区	浄土寺馬場町
京都府	京都市左京区	浄土寺東田町
京都府	京都市左京区	浄土寺南田町
京都府	京都市左京区	新生洲町
京都府	京都市左京区	新車屋町
京都府	京都市左京区	新東洞院町
京都府	京都市左京区	新先斗町
京都府	京都市左京区	新丸太町
京都府	京都市左京区	杉本町
京都府	京都市左京区	大文字町
京都府	京都市左京区	高野泉町
京都府	京都市左京区	高野上竹屋町
京都府	京都市左京区	高野清水町
京都府	京都市左京区	高野竹屋町
京都府	京都市左京区	高野蓼原町
京都府	京都市左京区	高野玉岡町
京都府	京都市左京区	高野西開町
京都府	京都市左京区	高野東開町
京都府	京都市左京区	田中飛鳥井町
京都府	京都市左京区	田中大堰町
京都府	京都市左京区	田中大久保町
京都府	京都市左京区	田中上大久保町
京都府	京都市左京区	田中上玄京町
京都府	京都市左京区	田中上古川町
京都府	京都市左京区	田中上柳町
京都府	京都市左京区	田中北春菜町
京都府	京都市左京区	田中玄京町
京都府	京都市左京区	田中里ノ内町
京都府	京都市左京区	田中里ノ前町
京都府	京都市左京区	田中下柳町
京都府	京都市左京区	田中関田町
京都府	京都市左京区	田中高原町
京都府	京都市左京区	田中西浦町
京都府	京都市左京区	田中西大久保町
京都府	京都市左京区	田中西高原町
京都府	京都市左京区	田中西春菜町
京都府	京都市左京区	田中西樋ノ口町
京都府	京都市左京区	田中野神町
京都府	京都市左京区	田中馬場町
京都府	京都市左京区	田中春菜町
京都府	京都市左京区	田中東高原町
京都府	京都市左京区	田中東春菜町
京都府	京都市左京区	田中東樋ノ口町
京都府	京都市左京区	田中樋ノ口町
京都府	京都市左京区	田中古川町
京都府	京都市左京区	田中南大久保町
京都府	京都市左京区	田中南西浦町
京都府	京都市左京区	田中門前町
京都府	京都市左京区	超勝寺門前町
京都府	京都市左京区	中川町
京都府	京都市左京区	南禅寺北ノ坊町
京都府	京都市左京区	南禅寺草川町
京都府	京都市左京区	南禅寺下河原町
京都府	京都市左京区	南禅寺福地町
京都府	京都市左京区	難波町
京都府	京都市左京区	若王子町
京都府	京都市左京区	花脊大布施町
京都府	京都市左京区	花脊原地町
京都府	京都市左京区	花脊別所町
京都府	京都市左京区	花脊八桝町
京都府	京都市左京区	東竹屋町
京都府	京都市左京区	東丸太町
京都府	京都市左京区	東門前町
京都府	京都市左京区	広河原（各町）
京都府	京都市左京区	福本町
京都府	京都市左京区	法皇寺町
京都府	京都市左京区	法林寺門前町
京都府	京都市左京区	孫橋町
京都府	京都市左京区	松ケ崎泉川町
京都府	京都市左京区	松ケ崎壱町田町
京都府	京都市左京区	松ケ崎井出ケ海道町
京都府	京都市左京区	松ケ崎井出ケ鼻町
京都府	京都市左京区	松ケ崎今海道町
京都府	京都市左京区	松ケ崎榎実ケ芝
京都府	京都市左京区	松ケ崎海尻町
京都府	京都市左京区	松ケ崎河原田町
京都府	京都市左京区	松ケ崎北裏町
京都府	京都市左京区	松ケ崎狐坂
京都府	京都市左京区	松ケ崎木燈籠町
京都府	京都市左京区	松ケ崎木ノ本町
京都府	京都市左京区	松ケ崎久土町
京都府	京都市左京区	松ケ崎雲路町
京都府	京都市左京区	松ケ崎鞍馬田町
京都府	京都市左京区	松ケ崎御所海道町
京都府	京都市左京区	松ケ崎御所ノ内町
京都府	京都市左京区	松ケ崎小竹薮町
京都府	京都市左京区	松ケ崎小脇町
京都府	京都市左京区	松ケ崎桜木町
京都府	京都市左京区	松ケ崎三反長町
京都府	京都市左京区	松ケ崎芝本町
京都府	京都市左京区	松ケ崎修理式町
京都府	京都市左京区	松ケ崎正田町
京都府	京都市左京区	松ケ崎杉ケ海道町
京都府	京都市左京区	松ケ崎総作町
京都府	京都市左京区	松ケ崎高山
京都府	京都市左京区	松ケ崎糺田町
京都府	京都市左京区	松ケ崎堂ノ上町
京都府	京都市左京区	松ケ崎中海道町
京都府	京都市左京区	松ケ崎中町
京都府	京都市左京区	松ケ崎西池ノ内町
京都府	京都市左京区	松ケ崎西桜木町
京都府	京都市左京区	松ケ崎西町
京都府	京都市左京区	松ケ崎西山
京都府	京都市左京区	松ケ崎橋上町
京都府	京都市左京区	松ケ崎林山
京都府	京都市左京区	松ケ崎東池ノ内町
京都府	京都市左京区	松ケ崎東桜木町
京都府	京都市左京区	松ケ崎東町
京都府	京都市左京区	松ケ崎東山
京都府	京都市左京区	松ケ崎樋ノ上町
京都府	京都市左京区	松ケ崎平田町
京都府	京都市左京区	松ケ崎堀町
京都府	京都市左京区	松ケ崎南池ノ内町
京都府	京都市左京区	松ケ崎村ケ内町
京都府	京都市左京区	松ケ崎柳井田町
京都府	京都市左京区	松ケ崎横縄手町
京都府	京都市左京区	松ケ崎呼返町
京都府	京都市左京区	松ケ崎六ノ坪町
京都府	京都市左京区	南門前町
京都府	京都市左京区	八瀬秋元町
京都府	京都市左京区	八瀬近衛町
京都府	京都市左京区	八瀬花尻町
京都府	京都市左京区	八瀬野瀬町（２７７の２、２７９の１、３～５、２８１の２～９、１１
京都府	京都市左京区	～１８、２０～２２、２４～２６、３２、２８７、３００番地）
京都府	京都市左京区	八瀬野瀬町（その他）
京都府	京都市左京区	山端壱町田町
京都府	京都市左京区	山端大君町
京都府	京都市左京区	山端大塚町
京都府	京都市左京区	山端川岸町
京都府	京都市左京区	山端川端町
京都府	京都市左京区	山端川原町
京都府	京都市左京区	山端大城田町
京都府	京都市左京区	山端滝ケ鼻町
京都府	京都市左京区	山端橋ノ本町
京都府	京都市左京区	山端森本町
京都府	京都市左京区	山端柳ケ坪町
京都府	京都市左京区	吉田泉殿町
京都府	京都市左京区	吉田牛ノ宮町
京都府	京都市左京区	吉田神楽岡町
京都府	京都市左京区	吉田上阿達町
京都府	京都市左京区	吉田上大路町
京都府	京都市左京区	吉田河原町
京都府	京都市左京区	吉田近衛町
京都府	京都市左京区	吉田下阿達町
京都府	京都市左京区	吉田下大路町
京都府	京都市左京区	吉田橘町
京都府	京都市左京区	吉田中阿達町
京都府	京都市左京区	吉田中大路町
京都府	京都市左京区	吉田二本松町
京都府	京都市左京区	吉田本町
京都府	京都市左京区	吉永町
京都府	京都市左京区	和国町
京都府	京都市中京区	相生町
京都府	京都市中京区	秋野々町
京都府	京都市中京区	朝倉町
京都府	京都市中京区	姉猪熊町
京都府	京都市中京区	姉大宮町東側
京都府	京都市中京区	姉大宮町西側
京都府	京都市中京区	姉大東町
京都府	京都市中京区	姉西町
京都府	京都市中京区	姉西洞院町
京都府	京都市中京区	姉西堀川町
京都府	京都市中京区	姉東堀川町
京都府	京都市中京区	油屋町（蛸薬師通麸屋町西入、蛸薬師通富小路東入、蛸薬師通富小路西入、
京都府	京都市中京区	蛸薬師通柳馬場東入、富小路通蛸薬師上る、富小路通蛸薬師下る）
京都府	京都市中京区	油屋町（柳馬場通姉小路下る、柳馬場通三条上る、姉小路通柳馬場東入、姉小
京都府	京都市中京区	路通柳馬場西入）
京都府	京都市中京区	池須町
京都府	京都市中京区	池元町
京都府	京都市中京区	石橋町（御池通小川西入、御池通小川東入、御池通西洞院西入、御池通油小路
京都府	京都市中京区	東入、小川通御池下る）
京都府	京都市中京区	石橋町（三条通河原町西入、三条通寺町東入、三条通新京極西入、三条通新
京都府	京都市中京区	京極東入、寺町通三条下る、寺町通三条上る）
京都府	京都市中京区	石屋町（丸太町通寺町西入、丸太町通御幸町東入）
京都府	京都市中京区	石屋町（木屋町通三条下る、先斗町通三条下る、木屋町通四条上る）
京都府	京都市中京区	泉町
京都府	京都市中京区	伊勢屋町
京都府	京都市中京区	市之町
京都府	京都市中京区	一之船入町
京都府	京都市中京区	一蓮社町
京都府	京都市中京区	井筒屋町
京都府	京都市中京区	因幡町
京都府	京都市中京区	今新在家東町
京都府	京都市中京区	今新在家西町
京都府	京都市中京区	岩上町
京都府	京都市中京区	魚屋町
京都府	京都市中京区	姥柳町
京都府	京都市中京区	梅忠町
京都府	京都市中京区	梅之木町（新烏丸通竹屋町上る、新烏丸通竹屋町下る、新烏丸通夷川上る、
京都府	京都市中京区	夷川通新烏丸東入、夷川通新椹木町西入、竹屋町通新烏丸東入、竹屋町通椹木
京都府	京都市中京区	町西入、新烏丸通御霊図子下る）
京都府	京都市中京区	梅之木町（先斗町通三条下る、先斗町通蛸薬師上る、先斗町通蛸薬師下る、
京都府	京都市中京区	先斗町通四条上る）
京都府	京都市中京区	梅屋町（丸太町通釜座西入、丸太町通釜座東入、丸太町通新町西入、丸太町通
京都府	京都市中京区	西洞院東入、釜座通丸太町上る）
京都府	京都市中京区	梅屋町（麸屋町通錦小路上る、麸屋町通蛸薬師下る）
京都府	京都市中京区	梅屋町（御池通烏丸東入、御池通東洞院西入）
京都府	京都市中京区	占出山町
京都府	京都市中京区	裏寺町
京都府	京都市中京区	永楽町
京都府	京都市中京区	越後町
京都府	京都市中京区	越後突抜町
京都府	京都市中京区	榎木町
京都府	京都市中京区	恵比須町
京都府	京都市中京区	夷町
京都府	京都市中京区	海老屋町
京都府	京都市中京区	烏帽子屋町
京都府	京都市中京区	役行者町
京都府	京都市中京区	円福寺町
京都府	京都市中京区	円福寺前町
京都府	京都市中京区	御池大東町
京都府	京都市中京区	御池之町
京都府	京都市中京区	扇屋町
京都府	京都市中京区	大炊町（新町通丸太町下る、新町通竹屋町上る、丸太町通新町西入、丸太町通
京都府	京都市中京区	新町東入、竹屋町通新町西入、竹屋町通新町東入）
京都府	京都市中京区	大炊町（富小路通竹屋町下る、富小路通夷川上る、竹屋町通富小路西入、竹屋
京都府	京都市中京区	町通富小路東入、夷川通富小路西入、夷川通富小路東入）
京都府	京都市中京区	大倉町
京都府	京都市中京区	大阪材木町
京都府	京都市中京区	大津町
京都府	京都市中京区	押油小路町
京都府	京都市中京区	押西洞院町
京都府	京都市中京区	押堀町
京都府	京都市中京区	帯屋町
京都府	京都市中京区	織物屋町
京都府	京都市中京区	尾張町
京都府	京都市中京区	御供町
京都府	京都市中京区	貝屋町
京都府	京都市中京区	鏡屋町
京都府	京都市中京区	柿本町
京都府	京都市中京区	鍵屋町（丸太町通堺町東入、丸太町通堺町西入、丸太町通柳馬場東入、丸太町
京都府	京都市中京区	通高倉東入）
京都府	京都市中京区	鍵屋町（間之町通二条下る、間之町通押小路上る）
京都府	京都市中京区	鍛冶町
京都府	京都市中京区	鍛冶屋町（富小路通夷川下る、富小路通二条上る、夷川通富小路西入、夷川通
京都府	京都市中京区	富小路東入）
京都府	京都市中京区	鍛冶屋町（錦小路通御幸町西入、錦小路通麸屋町東入）
京都府	京都市中京区	鍛冶屋町（六角通猪熊西入、六角通黒門東入、六角通黒門西入、六角通大宮東入）
京都府	京都市中京区	頭町
京都府	京都市中京区	柏屋町
京都府	京都市中京区	金屋町
京都府	京都市中京区	甲屋町
京都府	京都市中京区	釜座町
京都府	京都市中京区	上一文字町
京都府	京都市中京区	上大阪町
京都府	京都市中京区	上瓦町
京都府	京都市中京区	上黒門町
京都府	京都市中京区	上樵木町
京都府	京都市中京区	上巴町
京都府	京都市中京区	上白山町
京都府	京都市中京区	上八文字町
京都府	京都市中京区	上本能寺前町
京都府	京都市中京区	上松屋町
京都府	京都市中京区	上妙覚寺町
京都府	京都市中京区	紙屋町
京都府	京都市中京区	亀屋町（釜座通竹屋町下る、釜座通夷川上る、夷川通釜座西入、夷川通釜座
京都府	京都市中京区	東入、夷川通西洞院東入、夷川通新町西入）
京都府	京都市中京区	亀屋町（竹屋町通烏丸西入、竹屋町通両替町東入、竹屋町通両替町西入、竹屋
京都府	京都市中京区	町通室町東入、両替町通室町下る）
京都府	京都市中京区	亀屋町（堺町通夷川下る、堺町通二条上る、夷川通堺町西入、夷川通堺町東入）
京都府	京都市中京区	亀屋町（御幸町通御池上る、御幸町通押小路下る、御幸町通押小路西入、御幸
京都府	京都市中京区	町通押小路東入、押小路通寺町西入、御池通御幸町西入、御池通御幸町東入）
京都府	京都市中京区	亀屋町（蛸薬師通堀川東入、堀川通蛸薬師下る、蛸薬師通油小路西入）
京都府	京都市中京区	雁金町
京都府	京都市中京区	瓦師町
京都府	京都市中京区	瓦町
京都府	京都市中京区	瓦之町
京都府	京都市中京区	関東屋町
京都府	京都市中京区	観音町
京都府	京都市中京区	観音堂町
京都府	京都市中京区	甘露町
京都府	京都市中京区	菊水鉾町
京都府	京都市中京区	菊屋町（竹屋町通富小路西入、竹屋町通柳馬場東入）
京都府	京都市中京区	菊屋町（姉小路通富小路西入、姉小路通柳馬場東入）
京都府	京都市中京区	菊屋町（堺町通蛸薬師下る、堺町通錦小路上る、錦小路通堺町東入、錦小路通
京都府	京都市中京区	柳馬場西入）
京都府	京都市中京区	北車屋町
京都府	京都市中京区	北小路町
京都府	京都市中京区	亀甲屋町
京都府	京都市中京区	絹屋町
京都府	京都市中京区	木之下町
京都府	京都市中京区	木屋町
京都府	京都市中京区	九町目
京都府	京都市中京区	行願寺門前町
京都府	京都市中京区	金吹町
京都府	京都市中京区	空也町
京都府	京都市中京区	久遠院前町
京都府	京都市中京区	楠町
京都府	京都市中京区	薬屋町
京都府	京都市中京区	倉本町
京都府	京都市中京区	車屋町
京都府	京都市中京区	桑原町
京都府	京都市中京区	鯉山町
京都府	京都市中京区	御所八幡町
京都府	京都市中京区	五丁目
京都府	京都市中京区	古西町
京都府	京都市中京区	小結棚町
京都府	京都市中京区	米屋町
京都府	京都市中京区	衣棚町
京都府	京都市中京区	昆布屋町
京都府	京都市中京区	西方寺町
京都府	京都市中京区	材木町
京都府	京都市中京区	坂井町
京都府	京都市中京区	坂本町
京都府	京都市中京区	左京町
京都府	京都市中京区	桜之町
京都府	京都市中京区	笹屋町（麩屋町通竹屋町下る、麩屋町通夷川上る、竹屋町通麩屋町西入、竹屋
京都府	京都市中京区	町通麩屋町東入、竹屋町通御幸町西入、夷川通麩屋町西入、夷川通麩屋町東入）
京都府	京都市中京区	笹屋町（御池通東洞院東入、御池通東洞院西入、御池通烏丸東入、東洞院通
京都府	京都市中京区	姉小路上る、姉小路通東洞院東入）
京都府	京都市中京区	指物町
京都府	京都市中京区	指物屋町
京都府	京都市中京区	三条油小路町
京都府	京都市中京区	三条猪熊町
京都府	京都市中京区	三条大宮町
京都府	京都市中京区	三条町
京都府	京都市中京区	三坊大宮町
京都府	京都市中京区	三坊西洞院町
京都府	京都市中京区	三坊堀川町
京都府	京都市中京区	三坊猪熊町北組
京都府	京都市中京区	三坊猪熊町南組
京都府	京都市中京区	三本木五丁目
京都府	京都市中京区	三本木町
京都府	京都市中京区	三文字町（東洞院通三条下る、東洞院通六角上る、六角通東洞院
京都府	京都市中京区	西入、六角通東洞院東入）
京都府	京都市中京区	三文字町（錦小路通堀川東入、錦小路通油小路西入、堀川通錦小路下る、醒ケ
京都府	京都市中京区	井通錦小路下る、醒ケ井通錦小路東入、醒ケ井通錦小路西入）
京都府	京都市中京区	塩屋町（河原町通蛸薬師下る、河原町通四条上る、蛸薬師通河原町西入）
京都府	京都市中京区	塩屋町（三条通西洞院西入、三条通小川東入、三条通小川西入、三条通油小路東入）
京都府	京都市中京区	式阿弥町
京都府	京都市中京区	式部町
京都府	京都市中京区	七観音町
